"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-10-28 17:57:26",1761674246639,"rationaleiq-backend-mkwkzux3z.vercel.app/favicon.ico","GET","",500,"lvqn5-1761674246453-4b2b55da308b","vercel-screenshot/1.0","error","production","main","","lambda","/api/index","rationaleiq-backend-mkwkzux3z.vercel.app","rationaleiq-backend-mkwkzux3z.vercel.app","dpl_7WmzGoyN9K8EbpGYrPLoALMcACHj",888,"iad1",138,2048,"","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NZFEFF3VWZFB93HZZG9KZ3","",1
"2025-10-28 17:57:26",1761674246464,"rationaleiq-backend-mkwkzux3z.vercel.app/","GET","",500,"55pvt-1761674246328-6d4d2ef1916d","vercel-screenshot/1.0","error","production","main","","lambda","/","rationaleiq-backend-mkwkzux3z.vercel.app","rationaleiq-backend-mkwkzux3z.vercel.app","dpl_7WmzGoyN9K8EbpGYrPLoALMcACHj",988,"iad1",138,2048,"","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NZFEA050PYQ55P4E1HWT8Z","",1
"2025-10-28 17:57:26",1761674246206,"rationaleiq-backend-mkwkzux3z.vercel.app/","GET","",-1,"9twh6-1761674245041-d9f54b65efa9","vercel-screenshot/1.0","error","production","main","","lambda","/","rationaleiq-backend-mkwkzux3z.vercel.app","rationaleiq-backend-mkwkzux3z.vercel.app","dpl_7WmzGoyN9K8EbpGYrPLoALMcACHj",-1,"iad1",-1,-1,"GeminiService initialized with default API key (first 6 chars): AIzaSy
GeminiService using model: gemini-2.0-flash-001
Warning: Cannot load ""@napi-rs/canvas"" package: ""Error: Cannot find module '@napi-rs/canvas'
Require stack:
- /var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs"".
Warning: Cannot polyfill `DOMMatrix`, rendering may be broken.
Warning: Cannot polyfill `ImageData`, rendering may be broken.
Warning: Cannot polyfill `Path2D`, rendering may be broken.
ReferenceError: DOMMatrix is not defined
    at Module.<anonymous> (/var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs:1:192019)
    at Module.<anonymous> (/opt/rust/bytecode.js:2:1435)
    at A.l._compile (/opt/rust/bytecode.js:2:3160)
    at Object..js (node:internal/modules/cjs/loader:1820:10)
    at Module.load (node:internal/modules/cjs/loader:1423:32)
    at Function.<anonymous> (node:internal/modules/cjs/loader:1246:12)
    at /opt/rust/nodejs.js:2:13528
    at Function.Vr (/opt/rust/nodejs.js:2:13906)
    at Ue.e.<computed>.Be._load (/opt/rust/nodejs.js:2:13498)
    at TracingChannel.traceSync (node:diagnostics_channel:322:14)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NZFD28WBS9WDGRQFRTB3YN","",-1
"2025-10-28 17:57:26",1761674246113,"rationaleiq-backend-mkwkzux3z.vercel.app/","GET","",-1,"9tlb7-1761674243632-3158c29493bd","vercel-screenshot/1.0","error","production","main","","lambda","/","rationaleiq-backend-mkwkzux3z.vercel.app","rationaleiq-backend-mkwkzux3z.vercel.app","dpl_7WmzGoyN9K8EbpGYrPLoALMcACHj",-1,"iad1",-1,-1,"GeminiService initialized with default API key (first 6 chars): AIzaSy
GeminiService using model: gemini-2.0-flash-001
Warning: Cannot load ""@napi-rs/canvas"" package: ""Error: Cannot find module '@napi-rs/canvas'
Require stack:
- /var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs"".
Warning: Cannot polyfill `DOMMatrix`, rendering may be broken.
Warning: Cannot polyfill `ImageData`, rendering may be broken.
Warning: Cannot polyfill `Path2D`, rendering may be broken.
ReferenceError: DOMMatrix is not defined
    at Module.<anonymous> (/var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs:1:192019)
    at Module.<anonymous> (/opt/rust/bytecode.js:2:1435)
    at A.l._compile (/opt/rust/bytecode.js:2:3160)
    at Object..js (node:internal/modules/cjs/loader:1820:10)
    at Module.load (node:internal/modules/cjs/loader:1423:32)
    at Function.<anonymous> (node:internal/modules/cjs/loader:1246:12)
    at /opt/rust/nodejs.js:2:13528
    at Function.Vr (/opt/rust/nodejs.js:2:13906)
    at Ue.e.<computed>.Be._load (/opt/rust/nodejs.js:2:13498)
    at TracingChannel.traceSync (node:diagnostics_channel:322:14)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.
GeminiService initialized with default API key (first 6 chars): AIzaSy
GeminiService using model: gemini-2.0-flash-001
Warning: Cannot load ""@napi-rs/canvas"" package: ""Error: Cannot find module '@napi-rs/canvas'
Require stack:
- /var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs"".
Warning: Cannot polyfill `DOMMatrix`, rendering may be broken.
Warning: Cannot polyfill `ImageData`, rendering may be broken.
Warning: Cannot polyfill `Path2D`, rendering may be broken.
ReferenceError: DOMMatrix is not defined
    at Module.<anonymous> (/var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs:1:192019)
    at Module.<anonymous> (/opt/rust/bytecode.js:2:1435)
    at A.l._compile (/opt/rust/bytecode.js:2:3160)
    at Object..js (node:internal/modules/cjs/loader:1820:10)
    at Module.load (node:internal/modules/cjs/loader:1423:32)
    at Function.<anonymous> (node:internal/modules/cjs/loader:1246:12)
    at /opt/rust/nodejs.js:2:13528
    at Function.Vr (/opt/rust/nodejs.js:2:13906)
    at Ue.e.<computed>.Be._load (/opt/rust/nodejs.js:2:13498)
    at TracingChannel.traceSync (node:diagnostics_channel:322:14)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NZFBR1FBMF2NBDC9K0ZFN9","",-1
"2025-10-28 17:57:25",1761674245191,"rationaleiq-backend-mkwkzux3z.vercel.app/","GET","",500,"9twh6-1761674245041-d9f54b65efa9","vercel-screenshot/1.0","error","production","main","","lambda","/","rationaleiq-backend-mkwkzux3z.vercel.app","rationaleiq-backend-mkwkzux3z.vercel.app","dpl_7WmzGoyN9K8EbpGYrPLoALMcACHj",999,"iad1",137,2048,"","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NZFD28WBS9WDGRQFRTB3YN","",1
"2025-10-28 17:57:24",1761674244921,"rationaleiq-backend-mkwkzux3z.vercel.app/","GET","",-1,"b4nlv-1761674243545-a1494b16e451","vercel-screenshot/1.0","error","production","main","","lambda","/","rationaleiq-backend-mkwkzux3z.vercel.app","rationaleiq-backend-mkwkzux3z.vercel.app","dpl_7WmzGoyN9K8EbpGYrPLoALMcACHj",-1,"iad1",-1,-1,"GeminiService initialized with default API key (first 6 chars): AIzaSy
GeminiService using model: gemini-2.0-flash-001
Warning: Cannot load ""@napi-rs/canvas"" package: ""Error: Cannot find module '@napi-rs/canvas'
Require stack:
- /var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs"".
Warning: Cannot polyfill `DOMMatrix`, rendering may be broken.
Warning: Cannot polyfill `ImageData`, rendering may be broken.
Warning: Cannot polyfill `Path2D`, rendering may be broken.
ReferenceError: DOMMatrix is not defined
    at Module.<anonymous> (/var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs:1:192019)
    at Module.<anonymous> (/opt/rust/bytecode.js:2:1435)
    at A.l._compile (/opt/rust/bytecode.js:2:3160)
    at Object..js (node:internal/modules/cjs/loader:1820:10)
    at Module.load (node:internal/modules/cjs/loader:1423:32)
    at Function.<anonymous> (node:internal/modules/cjs/loader:1246:12)
    at /opt/rust/nodejs.js:2:13528
    at Function.Vr (/opt/rust/nodejs.js:2:13906)
    at Ue.e.<computed>.Be._load (/opt/rust/nodejs.js:2:13498)
    at TracingChannel.traceSync (node:diagnostics_channel:322:14)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NZFBPSSV59NP6Z36WSEMH3","",-1
"2025-10-28 17:57:23",1761674243841,"rationaleiq-backend-mkwkzux3z.vercel.app/","GET","",500,"9tlb7-1761674243632-3158c29493bd","vercel-screenshot/1.0","error","production","main","","lambda","/","rationaleiq-backend-mkwkzux3z.vercel.app","rationaleiq-backend-mkwkzux3z.vercel.app","dpl_7WmzGoyN9K8EbpGYrPLoALMcACHj",976,"iad1",137,2048,"","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NZFBR1FBMF2NBDC9K0ZFN9","",1
"2025-10-28 17:57:23",1761674243801,"rationaleiq-backend-mkwkzux3z.vercel.app/","GET","",500,"b4nlv-1761674243545-a1494b16e451","vercel-screenshot/1.0","error","production","main","","lambda","/","rationaleiq-backend-mkwkzux3z.vercel.app","rationaleiq-backend-mkwkzux3z.vercel.app","dpl_7WmzGoyN9K8EbpGYrPLoALMcACHj",1011,"iad1",140,2048,"","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NZFBPSSV59NP6Z36WSEMH3","",1
"2025-10-28 17:50:12",1761673812881,"rationaleiq-backend.vercel.app/favicon.ico","GET","",-1,"pxlbr-1761673811789-16afeb5f13c6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","error","production","main","","lambda","/","rationaleiq-backend.vercel.app","rationaleiq-backend.vercel.app","dpl_4bC4AtnS1gMNpSZ9N5jAAhe4aRCD",-1,"iad1",-1,-1,"GeminiService initialized with default API key (first 6 chars): AIzaSy
GeminiService using model: gemini-2.0-flash-001
Warning: Cannot load ""@napi-rs/canvas"" package: ""Error: Cannot find module '@napi-rs/canvas'
Require stack:
- /var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs"".
Warning: Cannot polyfill `DOMMatrix`, rendering may be broken.
Warning: Cannot polyfill `ImageData`, rendering may be broken.
Warning: Cannot polyfill `Path2D`, rendering may be broken.
ReferenceError: DOMMatrix is not defined
    at Module.<anonymous> (/var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs:1:192019)
    at Module.<anonymous> (/opt/rust/bytecode.js:2:1435)
    at A.l._compile (/opt/rust/bytecode.js:2:3160)
    at Object..js (node:internal/modules/cjs/loader:1820:10)
    at Module.load (node:internal/modules/cjs/loader:1423:32)
    at Function.<anonymous> (node:internal/modules/cjs/loader:1246:12)
    at /opt/rust/nodejs.js:2:13528
    at Function.Vr (/opt/rust/nodejs.js:2:13906)
    at Ue.e.<computed>.Be._load (/opt/rust/nodejs.js:2:13498)
    at TracingChannel.traceSync (node:diagnostics_channel:322:14)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NZ25W54DD2FVXVZFY8SN93","",-1
"2025-10-28 17:50:11",1761673811845,"rationaleiq-backend.vercel.app/favicon.ico","GET","",500,"pxlbr-1761673811789-16afeb5f13c6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","error","production","main","","lambda","/","rationaleiq-backend.vercel.app","rationaleiq-backend.vercel.app","dpl_4bC4AtnS1gMNpSZ9N5jAAhe4aRCD",1018,"iad1",137,2048,"","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NZ25W54DD2FVXVZFY8SN93","",1
"2025-10-28 17:50:11",1761673811072,"rationaleiq-backend.vercel.app/","GET","",-1,"f9ntl-1761673809837-43c35b2b60e5","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","error","production","main","","lambda","/","rationaleiq-backend.vercel.app","rationaleiq-backend.vercel.app","dpl_4bC4AtnS1gMNpSZ9N5jAAhe4aRCD",-1,"iad1",-1,-1,"GeminiService initialized with default API key (first 6 chars): AIzaSy
GeminiService using model: gemini-2.0-flash-001
Warning: Cannot load ""@napi-rs/canvas"" package: ""Error: Cannot find module '@napi-rs/canvas'
Require stack:
- /var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs"".
Warning: Cannot polyfill `DOMMatrix`, rendering may be broken.
Warning: Cannot polyfill `ImageData`, rendering may be broken.
Warning: Cannot polyfill `Path2D`, rendering may be broken.
ReferenceError: DOMMatrix is not defined
    at Module.<anonymous> (/var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs:1:192019)
    at Module.<anonymous> (/opt/rust/bytecode.js:2:1435)
    at A.l._compile (/opt/rust/bytecode.js:2:3160)
    at Object..js (node:internal/modules/cjs/loader:1820:10)
    at Module.load (node:internal/modules/cjs/loader:1423:32)
    at Function.<anonymous> (node:internal/modules/cjs/loader:1246:12)
    at /opt/rust/nodejs.js:2:13528
    at Function.Vr (/opt/rust/nodejs.js:2:13906)
    at Ue.e.<computed>.Be._load (/opt/rust/nodejs.js:2:13498)
    at TracingChannel.traceSync (node:diagnostics_channel:322:14)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NZ23Z6ZNDVP587GT4P5HS3","",-1
"2025-10-28 17:50:10",1761673810333,"rationaleiq-backend-lk2mfhnk2.vercel.app/favicon.png","GET","",-1,"mqcm4-1761673809122-fa398baf2484","vercel-favicon/1.0","error","production","main","","lambda","/","rationaleiq-backend-lk2mfhnk2.vercel.app","rationaleiq-backend-lk2mfhnk2.vercel.app","dpl_4bC4AtnS1gMNpSZ9N5jAAhe4aRCD",-1,"iad1",-1,-1,"GeminiService initialized with default API key (first 6 chars): AIzaSy
GeminiService using model: gemini-2.0-flash-001
Warning: Cannot load ""@napi-rs/canvas"" package: ""Error: Cannot find module '@napi-rs/canvas'
Require stack:
- /var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs"".
Warning: Cannot polyfill `DOMMatrix`, rendering may be broken.
Warning: Cannot polyfill `ImageData`, rendering may be broken.
Warning: Cannot polyfill `Path2D`, rendering may be broken.
ReferenceError: DOMMatrix is not defined
    at Module.<anonymous> (/var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs:1:192019)
    at Module.<anonymous> (/opt/rust/bytecode.js:2:1435)
    at A.l._compile (/opt/rust/bytecode.js:2:3160)
    at Object..js (node:internal/modules/cjs/loader:1820:10)
    at Module.load (node:internal/modules/cjs/loader:1423:32)
    at Function.<anonymous> (node:internal/modules/cjs/loader:1246:12)
    at /opt/rust/nodejs.js:2:13528
    at Function.Vr (/opt/rust/nodejs.js:2:13906)
    at Ue.e.<computed>.Be._load (/opt/rust/nodejs.js:2:13498)
    at TracingChannel.traceSync (node:diagnostics_channel:322:14)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NZ238F9YBYQG56F5NKG2WN","",-1
"2025-10-28 17:50:09",1761673809894,"rationaleiq-backend.vercel.app/","GET","",500,"f9ntl-1761673809837-43c35b2b60e5","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","error","production","main","","lambda","/","rationaleiq-backend.vercel.app","rationaleiq-backend.vercel.app","dpl_4bC4AtnS1gMNpSZ9N5jAAhe4aRCD",1156,"iad1",141,2048,"","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NZ23Z6ZNDVP587GT4P5HS3","",1
"2025-10-28 17:50:09",1761673809167,"rationaleiq-backend-lk2mfhnk2.vercel.app/favicon.png","GET","",500,"mqcm4-1761673809122-fa398baf2484","vercel-favicon/1.0","error","production","main","","lambda","/","rationaleiq-backend-lk2mfhnk2.vercel.app","rationaleiq-backend-lk2mfhnk2.vercel.app","dpl_4bC4AtnS1gMNpSZ9N5jAAhe4aRCD",1145,"iad1",139,2048,"","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NZ238F9YBYQG56F5NKG2WN","",1
"2025-10-28 17:50:07",1761673807072,"rationaleiq-backend-lk2mfhnk2.vercel.app/favicon.png","GET","",-1,"bzrnr-1761673805886-898a1c989629","vercel-favicon/1.0","error","production","main","","lambda","/","rationaleiq-backend-lk2mfhnk2.vercel.app","rationaleiq-backend-lk2mfhnk2.vercel.app","dpl_4bC4AtnS1gMNpSZ9N5jAAhe4aRCD",-1,"iad1",-1,-1,"GeminiService initialized with default API key (first 6 chars): AIzaSy
GeminiService using model: gemini-2.0-flash-001
Warning: Cannot load ""@napi-rs/canvas"" package: ""Error: Cannot find module '@napi-rs/canvas'
Require stack:
- /var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs"".
Warning: Cannot polyfill `DOMMatrix`, rendering may be broken.
Warning: Cannot polyfill `ImageData`, rendering may be broken.
Warning: Cannot polyfill `Path2D`, rendering may be broken.
ReferenceError: DOMMatrix is not defined
    at Module.<anonymous> (/var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs:1:192019)
    at Module.<anonymous> (/opt/rust/bytecode.js:2:1435)
    at A.l._compile (/opt/rust/bytecode.js:2:3160)
    at Object..js (node:internal/modules/cjs/loader:1820:10)
    at Module.load (node:internal/modules/cjs/loader:1423:32)
    at Function.<anonymous> (node:internal/modules/cjs/loader:1246:12)
    at /opt/rust/nodejs.js:2:13528
    at Function.Vr (/opt/rust/nodejs.js:2:13906)
    at Ue.e.<computed>.Be._load (/opt/rust/nodejs.js:2:13498)
    at TracingChannel.traceSync (node:diagnostics_channel:322:14)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NZ2037DE1DAMX6SAYATXZK","",-1
"2025-10-28 17:50:05",1761673805927,"rationaleiq-backend-lk2mfhnk2.vercel.app/favicon.png","GET","",500,"bzrnr-1761673805886-898a1c989629","vercel-favicon/1.0","error","production","main","","lambda","/","rationaleiq-backend-lk2mfhnk2.vercel.app","rationaleiq-backend-lk2mfhnk2.vercel.app","dpl_4bC4AtnS1gMNpSZ9N5jAAhe4aRCD",1127,"iad1",140,2048,"","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NZ2037DE1DAMX6SAYATXZK","",1
"2025-10-28 17:50:04",1761673804822,"rationaleiq-backend-lk2mfhnk2.vercel.app/favicon.png","GET","",-1,"dzzk6-1761673803780-b2f429d126ac","vercel-favicon/1.0","error","production","main","","lambda","/","rationaleiq-backend-lk2mfhnk2.vercel.app","rationaleiq-backend-lk2mfhnk2.vercel.app","dpl_4bC4AtnS1gMNpSZ9N5jAAhe4aRCD",-1,"iad1",-1,-1,"GeminiService initialized with default API key (first 6 chars): AIzaSy
GeminiService using model: gemini-2.0-flash-001
Warning: Cannot load ""@napi-rs/canvas"" package: ""Error: Cannot find module '@napi-rs/canvas'
Require stack:
- /var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs"".
Warning: Cannot polyfill `DOMMatrix`, rendering may be broken.
Warning: Cannot polyfill `ImageData`, rendering may be broken.
Warning: Cannot polyfill `Path2D`, rendering may be broken.
ReferenceError: DOMMatrix is not defined
    at Module.<anonymous> (/var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs:1:192019)
    at Module.<anonymous> (/opt/rust/bytecode.js:2:1435)
    at A.l._compile (/opt/rust/bytecode.js:2:3160)
    at Object..js (node:internal/modules/cjs/loader:1820:10)
    at Module.load (node:internal/modules/cjs/loader:1423:32)
    at Function.<anonymous> (node:internal/modules/cjs/loader:1246:12)
    at /opt/rust/nodejs.js:2:13528
    at Function.Vr (/opt/rust/nodejs.js:2:13906)
    at Ue.e.<computed>.Be._load (/opt/rust/nodejs.js:2:13498)
    at TracingChannel.traceSync (node:diagnostics_channel:322:14)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NZ1Y1NCBGFBZMSG02C4G32","",-1
"2025-10-28 17:50:03",1761673803829,"rationaleiq-backend-lk2mfhnk2.vercel.app/favicon.png","GET","",500,"dzzk6-1761673803780-b2f429d126ac","vercel-favicon/1.0","error","production","main","","lambda","/","rationaleiq-backend-lk2mfhnk2.vercel.app","rationaleiq-backend-lk2mfhnk2.vercel.app","dpl_4bC4AtnS1gMNpSZ9N5jAAhe4aRCD",974,"iad1",138,2048,"","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NZ1Y1NCBGFBZMSG02C4G32","",1
"2025-10-28 17:50:03",1761673803719,"rationaleiq-backend-lk2mfhnk2.vercel.app/favicon.ico","GET","",-1,"2pxlj-1761673802715-ff9cf9169e0d","vercel-favicon/1.0","error","production","main","","lambda","/","rationaleiq-backend-lk2mfhnk2.vercel.app","rationaleiq-backend-lk2mfhnk2.vercel.app","dpl_4bC4AtnS1gMNpSZ9N5jAAhe4aRCD",-1,"iad1",-1,-1,"GeminiService initialized with default API key (first 6 chars): AIzaSy
GeminiService using model: gemini-2.0-flash-001
Warning: Cannot load ""@napi-rs/canvas"" package: ""Error: Cannot find module '@napi-rs/canvas'
Require stack:
- /var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs"".
Warning: Cannot polyfill `DOMMatrix`, rendering may be broken.
Warning: Cannot polyfill `ImageData`, rendering may be broken.
Warning: Cannot polyfill `Path2D`, rendering may be broken.
ReferenceError: DOMMatrix is not defined
    at Module.<anonymous> (/var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs:1:192019)
    at Module.<anonymous> (/opt/rust/bytecode.js:2:1435)
    at A.l._compile (/opt/rust/bytecode.js:2:3160)
    at Object..js (node:internal/modules/cjs/loader:1820:10)
    at Module.load (node:internal/modules/cjs/loader:1423:32)
    at Function.<anonymous> (node:internal/modules/cjs/loader:1246:12)
    at /opt/rust/nodejs.js:2:13528
    at Function.Vr (/opt/rust/nodejs.js:2:13906)
    at Ue.e.<computed>.Be._load (/opt/rust/nodejs.js:2:13498)
    at TracingChannel.traceSync (node:diagnostics_channel:322:14)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NZ1X04JYT7VDWJQ522CR8N","",-1
"2025-10-28 17:50:02",1761673802756,"rationaleiq-backend-lk2mfhnk2.vercel.app/favicon.ico","GET","",500,"2pxlj-1761673802715-ff9cf9169e0d","vercel-favicon/1.0","error","production","main","","lambda","/","rationaleiq-backend-lk2mfhnk2.vercel.app","rationaleiq-backend-lk2mfhnk2.vercel.app","dpl_4bC4AtnS1gMNpSZ9N5jAAhe4aRCD",949,"iad1",138,2048,"","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NZ1X04JYT7VDWJQ522CR8N","",1
"2025-10-28 17:50:00",1761673800578,"rationaleiq-backend-lk2mfhnk2.vercel.app/favicon.ico","GET","",-1,"q7wpg-1761673799551-3c76b6cd87d1","vercel-favicon/1.0","error","production","main","","lambda","/","rationaleiq-backend-lk2mfhnk2.vercel.app","rationaleiq-backend-lk2mfhnk2.vercel.app","dpl_4bC4AtnS1gMNpSZ9N5jAAhe4aRCD",-1,"iad1",-1,-1,"GeminiService initialized with default API key (first 6 chars): AIzaSy
GeminiService using model: gemini-2.0-flash-001
Warning: Cannot load ""@napi-rs/canvas"" package: ""Error: Cannot find module '@napi-rs/canvas'
Require stack:
- /var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs"".
Warning: Cannot polyfill `DOMMatrix`, rendering may be broken.
Warning: Cannot polyfill `ImageData`, rendering may be broken.
Warning: Cannot polyfill `Path2D`, rendering may be broken.
ReferenceError: DOMMatrix is not defined
    at Module.<anonymous> (/var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs:1:192019)
    at Module.<anonymous> (/opt/rust/bytecode.js:2:1435)
    at A.l._compile (/opt/rust/bytecode.js:2:3160)
    at Object..js (node:internal/modules/cjs/loader:1820:10)
    at Module.load (node:internal/modules/cjs/loader:1423:32)
    at Function.<anonymous> (node:internal/modules/cjs/loader:1246:12)
    at /opt/rust/nodejs.js:2:13528
    at Function.Vr (/opt/rust/nodejs.js:2:13906)
    at Ue.e.<computed>.Be._load (/opt/rust/nodejs.js:2:13498)
    at TracingChannel.traceSync (node:diagnostics_channel:322:14)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NZ1SY6BEJ20HTDY39RQ92Q","",-1
"2025-10-28 17:49:59",1761673799828,"rationaleiq-backend.vercel.app/favicon.ico","GET","",-1,"gcrq8-1761673798750-cc0bf65dec5d","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","error","production","main","","lambda","/","rationaleiq-backend.vercel.app","rationaleiq-backend.vercel.app","dpl_4bC4AtnS1gMNpSZ9N5jAAhe4aRCD",-1,"iad1",-1,-1,"GeminiService initialized with default API key (first 6 chars): AIzaSy
GeminiService using model: gemini-2.0-flash-001
Warning: Cannot load ""@napi-rs/canvas"" package: ""Error: Cannot find module '@napi-rs/canvas'
Require stack:
- /var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs"".
Warning: Cannot polyfill `DOMMatrix`, rendering may be broken.
Warning: Cannot polyfill `ImageData`, rendering may be broken.
Warning: Cannot polyfill `Path2D`, rendering may be broken.
ReferenceError: DOMMatrix is not defined
    at Module.<anonymous> (/var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs:1:192019)
    at Module.<anonymous> (/opt/rust/bytecode.js:2:1435)
    at A.l._compile (/opt/rust/bytecode.js:2:3160)
    at Object..js (node:internal/modules/cjs/loader:1820:10)
    at Module.load (node:internal/modules/cjs/loader:1423:32)
    at Function.<anonymous> (node:internal/modules/cjs/loader:1246:12)
    at /opt/rust/nodejs.js:2:13528
    at Function.Vr (/opt/rust/nodejs.js:2:13906)
    at Ue.e.<computed>.Be._load (/opt/rust/nodejs.js:2:13498)
    at TracingChannel.traceSync (node:diagnostics_channel:322:14)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NZ1S4YQ6H2T8MAAY51B0PT","",-1
"2025-10-28 17:49:59",1761673799622,"rationaleiq-backend-lk2mfhnk2.vercel.app/favicon.ico","GET","",500,"q7wpg-1761673799551-3c76b6cd87d1","vercel-favicon/1.0","error","production","main","","lambda","/","rationaleiq-backend-lk2mfhnk2.vercel.app","rationaleiq-backend-lk2mfhnk2.vercel.app","dpl_4bC4AtnS1gMNpSZ9N5jAAhe4aRCD",939,"iad1",138,2048,"","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NZ1SY6BEJ20HTDY39RQ92Q","",1
